,SampleID,Spike_in_label,Spike_in_ratio,ichorCNA
3629,K0038_spike_in__01_from_ZMG059S_label_Gastric_replicate_2,Gastric,10.0,0.02968
3630,K0038_spike_in__005_from_ZMG051S_label_Gastric_replicate_2,Gastric,5.0,0.02624
3631,K0038_spike_in__01_from_ZMG046S_label_Gastric_replicate_1,Gastric,10.0,0.02994
3632,K0038_spike_in__01_from_ZMG048S_label_Gastric_replicate_2,Gastric,10.0,0.03834
3633,K0038_spike_in__01_from_ZMG046S_label_Gastric_replicate_0,Gastric,10.0,0.0286
3634,K0038_spike_in__001_from_ZMG051S_label_Gastric_replicate_2,Gastric,1.0,0.02707
3635,K0038_spike_in__05_from_ZMG048S_label_Gastric_replicate_2,Gastric,50.0,0.1234
3636,K0038_spike_in__001_from_ZMG051S_label_Gastric_replicate_1,Gastric,1.0,0.02591
3637,K0038_spike_in__005_from_ZMG051S_label_Gastric_replicate_0,Gastric,5.0,0.02767
3638,K0038_spike_in__05_from_ZMG048S_label_Gastric_replicate_1,Gastric,50.0,0.116
3639,K0038_spike_in__01_from_ZMG048S_label_Gastric_replicate_0,Gastric,10.0,0.0391
3640,K0038_spike_in__001_from_ZMG051S_label_Gastric_replicate_0,Gastric,1.0,0.02586
3641,K0038_spike_in__01_from_ZMG046S_label_Gastric_replicate_2,Gastric,10.0,0.03115
3642,K0038_spike_in__005_from_ZMG051S_label_Gastric_replicate_1,Gastric,5.0,0.02647
3643,K0038_spike_in__05_from_ZMG048S_label_Gastric_replicate_0,Gastric,50.0,0.1157
3644,K0038_spike_in__01_from_ZMG048S_label_Gastric_replicate_1,Gastric,10.0,0.03953
3645,K0038_spike_in__0001_from_ZMG046S_label_Gastric_replicate_1,Gastric,0.1,0.02878
3646,K0038_spike_in__001_from_ZMG063S_label_Gastric_replicate_2,Gastric,1.0,0.02746
3647,K0038_spike_in__0005_from_ZMG046S_label_Gastric_replicate_0,Gastric,0.5,0.02725
3648,K0038_spike_in__0001_from_ZMG048S_label_Gastric_replicate_2,Gastric,0.1,0.02725
3649,K0038_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,Gastric,50.0,0.05009
3650,K0038_spike_in__0001_from_ZMG046S_label_Gastric_replicate_0,Gastric,0.1,0.0287
3651,K0038_spike_in__0005_from_ZMG046S_label_Gastric_replicate_1,Gastric,0.5,0.02796
3652,K0038_spike_in__005_from_ZMG063S_label_Gastric_replicate_2,Gastric,5.0,0.02904
3653,K0038_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0,Gastric,50.0,0.05331
3654,K0038_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_2,Gastric,0.5,0.02868
3655,K0038_spike_in__0005_from_ZMG048S_label_Gastric_replicate_2,Gastric,0.5,0.02905
3656,K0038_spike_in__005_from_ZMG063S_label_Gastric_replicate_1,Gastric,5.0,0.02666
3657,K0038_spike_in__0005_from_ZMG046S_label_Gastric_replicate_2,Gastric,0.5,0.02644
3658,K0038_spike_in__001_from_ZMG063S_label_Gastric_replicate_0,Gastric,1.0,0.02713
3659,K0038_spike_in__0005_from_ZMG048S_label_Gastric_replicate_1,Gastric,0.5,0.03025
3660,K0038_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_1,Gastric,0.5,0.02797
3661,K0038_spike_in__0001_from_ZMG048S_label_Gastric_replicate_0,Gastric,0.1,0.02879
3662,K0038_spike_in__005_from_ZMG063S_label_Gastric_replicate_0,Gastric,5.0,0.02648
3663,K0038_spike_in__001_from_ZMG063S_label_Gastric_replicate_1,Gastric,1.0,0.02735
3664,K0038_spike_in__0001_from_ZMG046S_label_Gastric_replicate_2,Gastric,0.1,0.02852
3665,K0038_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2,Gastric,50.0,0.05296
3666,K0038_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_0,Gastric,0.5,0.02762
3667,K0038_spike_in__0005_from_ZMG048S_label_Gastric_replicate_0,Gastric,0.5,0.02952
3668,K0038_spike_in__0001_from_ZMG048S_label_Gastric_replicate_1,Gastric,0.1,0.02716
3669,K0038_spike_in__0005_from_ZMG059S_label_Gastric_replicate_0,Gastric,0.5,0.02664
3670,K0038_spike_in__0001_from_ZMG059S_label_Gastric_replicate_1,Gastric,0.1,0.02833
3671,K0038_spike_in__0005_from_ZMG059S_label_Gastric_replicate_1,Gastric,0.5,0.02748
3672,K0038_spike_in__0001_from_ZMG059S_label_Gastric_replicate_0,Gastric,0.1,0.02773
3673,K0038_spike_in__0005_from_ZMG059S_label_Gastric_replicate_2,Gastric,0.5,0.02696
3674,K0038_spike_in__0001_from_ZMG059S_label_Gastric_replicate_2,Gastric,0.1,0.0286
3675,K0038_spike_in__001_from_pool_Gastric_label_Gastric_replicate_2,Gastric,1.0,0.02771
3676,K0038_spike_in__01_from_ZMG063S_label_Gastric_replicate_2,Gastric,10.0,0.02821
3677,K0038_spike_in__0005_from_ZMG051S_label_Gastric_replicate_2,Gastric,0.5,0.02716
3678,K0038_spike_in__0001_from_ZMG051S_label_Gastric_replicate_2,Gastric,0.1,0.02803
3679,K0038_spike_in__01_from_ZMG063S_label_Gastric_replicate_0,Gastric,10.0,0.02848
3680,K0038_spike_in__0005_from_ZMG051S_label_Gastric_replicate_0,Gastric,0.5,0.02606
3681,K0038_spike_in__001_from_pool_Gastric_label_Gastric_replicate_0,Gastric,1.0,0.02831
3682,K0038_spike_in__0001_from_ZMG051S_label_Gastric_replicate_1,Gastric,0.1,0.02694
3683,K0038_spike_in__001_from_pool_Gastric_label_Gastric_replicate_1,Gastric,1.0,0.02802
3684,K0038_spike_in__0005_from_ZMG051S_label_Gastric_replicate_1,Gastric,0.5,0.02729
3685,K0038_spike_in__01_from_ZMG063S_label_Gastric_replicate_1,Gastric,10.0,0.029
3686,K0038_spike_in__0001_from_ZMG051S_label_Gastric_replicate_0,Gastric,0.1,0.028
3687,K0038_spike_in__005_from_pool_Gastric_label_Gastric_replicate_2,Gastric,5.0,0.02713
3688,K0038_spike_in__001_from_ZMG059S_label_Gastric_replicate_1,Gastric,1.0,0.02715
3689,K0038_spike_in__005_from_ZMG059S_label_Gastric_replicate_0,Gastric,5.0,0.02527
3690,K0038_spike_in__001_from_ZMG059S_label_Gastric_replicate_0,Gastric,1.0,0.02729
3691,K0038_spike_in__005_from_ZMG059S_label_Gastric_replicate_1,Gastric,5.0,0.02655
3692,K0038_spike_in__005_from_pool_Gastric_label_Gastric_replicate_0,Gastric,5.0,0.03132
3693,K0038_spike_in__005_from_ZMG059S_label_Gastric_replicate_2,Gastric,5.0,0.02638
3694,K0038_spike_in__005_from_pool_Gastric_label_Gastric_replicate_1,Gastric,5.0,0.02719
3695,K0038_spike_in__001_from_ZMG059S_label_Gastric_replicate_2,Gastric,1.0,0.02695
3696,K0038_spike_in__001_from_ZMG048S_label_Gastric_replicate_2,Gastric,1.0,0.0298
3697,K0038_spike_in__005_from_ZMG046S_label_Gastric_replicate_0,Gastric,5.0,0.02699
3698,K0038_spike_in__08_from_pool_Gastric_label_Gastric_replicate_2,Gastric,80.0,0.07908
3699,K0038_spike_in__001_from_ZMG046S_label_Gastric_replicate_1,Gastric,1.0,0.02745
3700,K0038_spike_in__0001_from_ZMG063S_label_Gastric_replicate_2,Gastric,0.1,0.0285
3701,K0038_spike_in__005_from_ZMG048S_label_Gastric_replicate_2,Gastric,5.0,0.03173
3702,K0038_spike_in__01_from_ZMG051S_label_Gastric_replicate_2,Gastric,10.0,0.02626
3703,K0038_spike_in__005_from_ZMG046S_label_Gastric_replicate_1,Gastric,5.0,0.02609
3704,K0038_spike_in__0005_from_ZMG063S_label_Gastric_replicate_2,Gastric,0.5,0.02851
3705,K0038_spike_in__001_from_ZMG046S_label_Gastric_replicate_0,Gastric,1.0,0.02675
3706,K0038_spike_in__001_from_ZMG048S_label_Gastric_replicate_0,Gastric,1.0,0.03027
3707,K0038_spike_in__005_from_ZMG048S_label_Gastric_replicate_1,Gastric,5.0,0.03268
3708,K0038_spike_in__0001_from_ZMG063S_label_Gastric_replicate_0,Gastric,0.1,0.02709
3709,K0038_spike_in__08_from_pool_Gastric_label_Gastric_replicate_0,Gastric,80.0,0.08006
3710,K0038_spike_in__0005_from_ZMG063S_label_Gastric_replicate_1,Gastric,0.5,0.02731
3711,K0038_spike_in__005_from_ZMG046S_label_Gastric_replicate_2,Gastric,5.0,0.0275
3712,K0038_spike_in__01_from_ZMG051S_label_Gastric_replicate_1,Gastric,10.0,0.02829
3713,K0038_spike_in__001_from_ZMG048S_label_Gastric_replicate_1,Gastric,1.0,0.02986
3714,K0038_spike_in__005_from_ZMG048S_label_Gastric_replicate_0,Gastric,5.0,0.03216
3715,K0038_spike_in__0001_from_ZMG063S_label_Gastric_replicate_1,Gastric,0.1,0.02663
3716,K0038_spike_in__001_from_ZMG046S_label_Gastric_replicate_2,Gastric,1.0,0.02662
3717,K0038_spike_in__01_from_ZMG051S_label_Gastric_replicate_0,Gastric,10.0,0.02897
3718,K0038_spike_in__08_from_pool_Gastric_label_Gastric_replicate_1,Gastric,80.0,0.07966
3719,K0038_spike_in__0005_from_ZMG063S_label_Gastric_replicate_0,Gastric,0.5,0.02805
3720,K0GAAA73_spike_in__005_from_ZNB03SR2_label_Breast_replicate_2,Breast,5.0,0.03239
3721,K0GAAA73_spike_in__005_from_pool_Breast_label_Breast_replicate_2,Breast,5.0,0.02717
3722,K0GAAA73_spike_in__0001_from_ZNB32S_label_Breast_replicate_2,Breast,0.1,0.02103
3723,K0GAAA73_spike_in__0005_from_pool_Breast_label_Breast_replicate_0,Breast,0.5,0.02109
3724,K0GAAA73_spike_in__001_from_ZNB03SR2_label_Breast_replicate_2,Breast,1.0,0.02143
3725,K0GAAA73_spike_in__001_from_ZNB32S_label_Breast_replicate_2,Breast,1.0,0.02008
3726,K0GAAA73_spike_in__0005_from_pool_Breast_label_Breast_replicate_1,Breast,0.5,0.02131
3727,K0GAAA73_spike_in__005_from_ZNB03SR2_label_Breast_replicate_0,Breast,5.0,0.02972
3728,K0GAAA73_spike_in__001_from_ZNB32S_label_Breast_replicate_1,Breast,1.0,0.02076
3729,K0GAAA73_spike_in__001_from_ZNB03SR2_label_Breast_replicate_1,Breast,1.0,0.02247
3730,K0GAAA73_spike_in__0005_from_pool_Breast_label_Breast_replicate_2,Breast,0.5,0.02139
3731,K0GAAA73_spike_in__0001_from_ZNB32S_label_Breast_replicate_0,Breast,0.1,0.02097
3732,K0GAAA73_spike_in__005_from_pool_Breast_label_Breast_replicate_0,Breast,5.0,0.02912
3733,K0GAAA73_spike_in__001_from_ZNB32S_label_Breast_replicate_0,Breast,1.0,0.02144
3734,K0GAAA73_spike_in__005_from_ZNB03SR2_label_Breast_replicate_1,Breast,5.0,0.04322
3735,K0GAAA73_spike_in__001_from_ZNB03SR2_label_Breast_replicate_0,Breast,1.0,0.02187
3736,K0GAAA73_spike_in__0001_from_ZNB32S_label_Breast_replicate_1,Breast,0.1,0.02114
3737,K0GAAA73_spike_in__005_from_pool_Breast_label_Breast_replicate_1,Breast,5.0,0.03101
3738,K0GAAA73_spike_in__0005_from_ZNB06SR3_label_Breast_replicate_2,Breast,0.5,0.02131
3739,K0GAAA73_spike_in__08_from_pool_Breast_label_Breast_replicate_2,Breast,80.0,0.1171
3740,K0GAAA73_spike_in__01_from_ZNB06SR3_label_Breast_replicate_1,Breast,10.0,0.0457
3741,K0GAAA73_spike_in__01_from_ZNB06SR3_label_Breast_replicate_0,Breast,10.0,0.04736
3742,K0GAAA73_spike_in__0001_from_ZNB06SR3_label_Breast_replicate_2,Breast,0.1,0.02114
3743,K0GAAA73_spike_in__0001_from_ZNB06SR3_label_Breast_replicate_1,Breast,0.1,0.02129
3744,K0GAAA73_spike_in__08_from_pool_Breast_label_Breast_replicate_0,Breast,80.0,0.1209
3745,K0GAAA73_spike_in__0005_from_ZNB06SR3_label_Breast_replicate_0,Breast,0.5,0.02098
3746,K0GAAA73_spike_in__0001_from_ZNB06SR3_label_Breast_replicate_0,Breast,0.1,0.02101
3747,K0GAAA73_spike_in__01_from_ZNB06SR3_label_Breast_replicate_2,Breast,10.0,0.04643
3748,K0GAAA73_spike_in__08_from_pool_Breast_label_Breast_replicate_1,Breast,80.0,0.1199
3749,K0GAAA73_spike_in__0005_from_ZNB06SR3_label_Breast_replicate_1,Breast,0.5,0.02102
3750,K0GAAA73_spike_in__0001_from_ZNB22SR1_label_Breast_replicate_0,Breast,0.1,0.02105
3751,K0GAAA73_spike_in__01_from_ZNB22SR1_label_Breast_replicate_2,Breast,10.0,0.04199
3752,K0GAAA73_spike_in__0005_from_ZNB22SR1_label_Breast_replicate_1,Breast,0.5,0.02213
3753,K0GAAA73_spike_in__0001_from_ZNB22SR1_label_Breast_replicate_1,Breast,0.1,0.02109
3754,K0GAAA73_spike_in__0005_from_ZNB22SR1_label_Breast_replicate_0,Breast,0.5,0.02145
3755,K0GAAA73_spike_in__01_from_ZNB22SR1_label_Breast_replicate_0,Breast,10.0,0.03882
3756,K0GAAA73_spike_in__0001_from_ZNB22SR1_label_Breast_replicate_2,Breast,0.1,0.02078
3757,K0GAAA73_spike_in__0005_from_ZNB22SR1_label_Breast_replicate_2,Breast,0.5,0.02121
3758,K0GAAA73_spike_in__01_from_ZNB22SR1_label_Breast_replicate_1,Breast,10.0,0.03807
3759,K0GAAA73_spike_in__01_from_ZNB32S_label_Breast_replicate_1,Breast,10.0,0.02468
3760,K0GAAA73_spike_in__0005_from_ZNB32S_label_Breast_replicate_2,Breast,0.5,0.0205
3761,K0GAAA73_spike_in__0001_from_pool_Breast_label_Breast_replicate_1,Breast,0.1,0.02097
3762,K0GAAA73_spike_in__005_from_ZNB32S_label_Breast_replicate_2,Breast,5.0,0.02161
3763,K0GAAA73_spike_in__01_from_ZNB32S_label_Breast_replicate_0,Breast,10.0,0.02915
3764,K0GAAA73_spike_in__001_from_pool_Breast_label_Breast_replicate_2,Breast,1.0,0.02113
3765,K0GAAA73_spike_in__0001_from_pool_Breast_label_Breast_replicate_0,Breast,0.1,0.02094
3766,K0GAAA73_spike_in__005_from_ZNB32S_label_Breast_replicate_1,Breast,5.0,0.02402
3767,K0GAAA73_spike_in__0005_from_ZNB32S_label_Breast_replicate_0,Breast,0.5,0.02114
3768,K0GAAA73_spike_in__001_from_pool_Breast_label_Breast_replicate_1,Breast,1.0,0.02074
3769,K0GAAA73_spike_in__005_from_ZNB32S_label_Breast_replicate_0,Breast,5.0,0.0227
3770,K0GAAA73_spike_in__0001_from_pool_Breast_label_Breast_replicate_2,Breast,0.1,0.02096
3771,K0GAAA73_spike_in__0005_from_ZNB32S_label_Breast_replicate_1,Breast,0.5,0.0211
3772,K0GAAA73_spike_in__001_from_pool_Breast_label_Breast_replicate_0,Breast,1.0,0.0204
3773,K0GAAA73_spike_in__01_from_ZNB32S_label_Breast_replicate_2,Breast,10.0,0.0274
3774,K0GAAA73_spike_in__005_from_ZNB22SR1_label_Breast_replicate_0,Breast,5.0,0.03397
3775,K0GAAA73_spike_in__05_from_pool_Breast_label_Breast_replicate_2,Breast,50.0,0.07629
3776,K0GAAA73_spike_in__001_from_ZNB22SR1_label_Breast_replicate_1,Breast,1.0,0.02223
3777,K0GAAA73_spike_in__005_from_ZNB22SR1_label_Breast_replicate_1,Breast,5.0,0.03277
3778,K0GAAA73_spike_in__001_from_ZNB22SR1_label_Breast_replicate_0,Breast,1.0,0.02198
3779,K0GAAA73_spike_in__05_from_pool_Breast_label_Breast_replicate_0,Breast,50.0,0.08099
3780,K0GAAA73_spike_in__005_from_ZNB22SR1_label_Breast_replicate_2,Breast,5.0,0.03235
3781,K0GAAA73_spike_in__001_from_ZNB22SR1_label_Breast_replicate_2,Breast,1.0,0.02183
3782,K0GAAA73_spike_in__05_from_pool_Breast_label_Breast_replicate_1,Breast,50.0,0.074
3783,K0GAAA73_spike_in__0005_from_ZNB05S_label_Breast_replicate_0,Breast,0.5,0.02075
3784,K0GAAA73_spike_in__005_from_ZNB05S_label_Breast_replicate_1,Breast,5.0,0.02016
3785,K0GAAA73_spike_in__01_from_ZNB05S_label_Breast_replicate_2,Breast,10.0,0.02242
3786,K0GAAA73_spike_in__0005_from_ZNB05S_label_Breast_replicate_1,Breast,0.5,0.021
3787,K0GAAA73_spike_in__005_from_ZNB05S_label_Breast_replicate_0,Breast,5.0,0.02038
3788,K0GAAA73_spike_in__0005_from_ZNB05S_label_Breast_replicate_2,Breast,0.5,0.02044
3789,K0GAAA73_spike_in__01_from_ZNB05S_label_Breast_replicate_1,Breast,10.0,0.02086
3790,K0GAAA73_spike_in__01_from_ZNB05S_label_Breast_replicate_0,Breast,10.0,0.02048
3791,K0GAAA73_spike_in__005_from_ZNB05S_label_Breast_replicate_2,Breast,5.0,0.02119
3792,K0GAAA73_spike_in__0001_from_ZNB05S_label_Breast_replicate_0,Breast,0.1,0.02101
3793,K0GAAA73_spike_in__01_from_ZNB03SR2_label_Breast_replicate_0,Breast,10.0,0.07259
3794,K0GAAA73_spike_in__001_from_ZNB05S_label_Breast_replicate_1,Breast,1.0,0.02066
3795,K0GAAA73_spike_in__0001_from_ZNB03SR2_label_Breast_replicate_2,Breast,0.1,0.02118
3796,K0GAAA73_spike_in__05_from_ZNB05S_label_Breast_replicate_2,Breast,50.0,0.02908
3797,K0GAAA73_spike_in__0001_from_ZNB05S_label_Breast_replicate_1,Breast,0.1,0.02102
3798,K0GAAA73_spike_in__01_from_ZNB03SR2_label_Breast_replicate_1,Breast,10.0,0.07355
3799,K0GAAA73_spike_in__0005_from_ZNB03SR2_label_Breast_replicate_2,Breast,0.5,0.02193
3800,K0GAAA73_spike_in__001_from_ZNB05S_label_Breast_replicate_0,Breast,1.0,0.02089
3801,K0GAAA73_spike_in__0001_from_ZNB05S_label_Breast_replicate_2,Breast,0.1,0.02082
3802,K0GAAA73_spike_in__05_from_ZNB05S_label_Breast_replicate_1,Breast,50.0,0.03328
3803,K0GAAA73_spike_in__0001_from_ZNB03SR2_label_Breast_replicate_0,Breast,0.1,0.02089
3804,K0GAAA73_spike_in__0005_from_ZNB03SR2_label_Breast_replicate_1,Breast,0.5,0.02122
3805,K0GAAA73_spike_in__01_from_ZNB03SR2_label_Breast_replicate_2,Breast,10.0,0.06206
3806,K0GAAA73_spike_in__05_from_ZNB05S_label_Breast_replicate_0,Breast,50.0,0.03497
3807,K0GAAA73_spike_in__001_from_ZNB05S_label_Breast_replicate_2,Breast,1.0,0.02031
3808,K0GAAA73_spike_in__0001_from_ZNB03SR2_label_Breast_replicate_1,Breast,0.1,0.02104
3809,K0GAAA73_spike_in__0005_from_ZNB03SR2_label_Breast_replicate_0,Breast,0.5,0.02143
3810,K0GAAA73_spike_in__001_from_ZNB06SR3_label_Breast_replicate_2,Breast,1.0,0.02163
3811,K0GAAA73_spike_in__005_from_ZNB06SR3_label_Breast_replicate_2,Breast,5.0,0.03335
3812,K0GAAA73_spike_in__01_from_pool_Breast_label_Breast_replicate_2,Breast,10.0,0.03522
3813,K0GAAA73_spike_in__005_from_ZNB06SR3_label_Breast_replicate_1,Breast,5.0,0.03365
3814,K0GAAA73_spike_in__001_from_ZNB06SR3_label_Breast_replicate_0,Breast,1.0,0.02118
3815,K0GAAA73_spike_in__01_from_pool_Breast_label_Breast_replicate_1,Breast,10.0,0.03684
3816,K0GAAA73_spike_in__005_from_ZNB06SR3_label_Breast_replicate_0,Breast,5.0,0.03313
3817,K0GAAA73_spike_in__001_from_ZNB06SR3_label_Breast_replicate_1,Breast,1.0,0.02153
3818,K0GAAA73_spike_in__01_from_pool_Breast_label_Breast_replicate_0,Breast,10.0,0.03549
3819,K0CAAA16_spike_in__005_from_ZNC01S_label_CRC_replicate_2,CRC,5.0,0.01927
3820,K0CAAA16_spike_in__0001_from_ZNC05S_label_CRC_replicate_2,CRC,0.1,0.01888
3821,K0CAAA16_spike_in__005_from_ZNC01S_label_CRC_replicate_0,CRC,5.0,0.01976
3822,K0CAAA16_spike_in__0001_from_ZNC05S_label_CRC_replicate_1,CRC,0.1,0.01816
3823,K0CAAA16_spike_in__0001_from_ZNC05S_label_CRC_replicate_0,CRC,0.1,0.01838
3824,K0CAAA16_spike_in__005_from_ZNC01S_label_CRC_replicate_1,CRC,5.0,0.02658
3825,K0CAAA16_spike_in__05_from_pool_CRC_label_CRC_replicate_2,CRC,50.0,0.06452
3826,K0CAAA16_spike_in__005_from_ZNC05S_label_CRC_replicate_0,CRC,5.0,0.02225
3827,K0CAAA16_spike_in__0001_from_ZNC01S_label_CRC_replicate_1,CRC,0.1,0.01805
3828,K0CAAA16_spike_in__0001_from_ZNC01S_label_CRC_replicate_0,CRC,0.1,0.0182
3829,K0CAAA16_spike_in__005_from_ZNC05S_label_CRC_replicate_1,CRC,5.0,0.02973
3830,K0CAAA16_spike_in__005_from_ZNC05S_label_CRC_replicate_2,CRC,5.0,0.02413
3831,K0CAAA16_spike_in__05_from_pool_CRC_label_CRC_replicate_0,CRC,50.0,0.0654
3832,K0CAAA16_spike_in__0001_from_ZNC01S_label_CRC_replicate_2,CRC,0.1,0.0184
3833,K0CAAA16_spike_in__05_from_pool_CRC_label_CRC_replicate_1,CRC,50.0,0.0671
3834,K0CAAA16_spike_in__01_from_ZNC19S_label_CRC_replicate_2,CRC,10.0,0.05903
3835,K0CAAA16_spike_in__001_from_ZNC03S_label_CRC_replicate_0,CRC,1.0,0.02973
3836,K0CAAA16_spike_in__0005_from_pool_CRC_label_CRC_replicate_0,CRC,0.5,0.01813
3837,K0CAAA16_spike_in__005_from_ZNC04S_label_CRC_replicate_1,CRC,5.0,0.03172
3838,K0CAAA16_spike_in__0005_from_ZNC19S_label_CRC_replicate_0,CRC,0.5,0.019
3839,K0CAAA16_spike_in__001_from_ZNC03S_label_CRC_replicate_1,CRC,1.0,0.02906
3840,K0CAAA16_spike_in__005_from_ZNC04S_label_CRC_replicate_0,CRC,5.0,0.03358
3841,K0CAAA16_spike_in__0005_from_pool_CRC_label_CRC_replicate_1,CRC,0.5,0.01808
3842,K0CAAA16_spike_in__0005_from_ZNC19S_label_CRC_replicate_1,CRC,0.5,0.02613
3843,K0CAAA16_spike_in__0005_from_pool_CRC_label_CRC_replicate_2,CRC,0.5,0.01857
3844,K0CAAA16_spike_in__01_from_ZNC19S_label_CRC_replicate_0,CRC,10.0,0.057
3845,K0CAAA16_spike_in__001_from_ZNC03S_label_CRC_replicate_2,CRC,1.0,0.02894
3846,K0CAAA16_spike_in__0005_from_ZNC19S_label_CRC_replicate_2,CRC,0.5,0.02611
3847,K0CAAA16_spike_in__005_from_ZNC04S_label_CRC_replicate_2,CRC,5.0,0.03483
3848,K0CAAA16_spike_in__01_from_ZNC19S_label_CRC_replicate_1,CRC,10.0,0.05871
3849,K0CAAA16_spike_in__001_from_pool_CRC_label_CRC_replicate_0,CRC,1.0,0.02609
3850,K0CAAA16_spike_in__0001_from_ZNC04S_label_CRC_replicate_2,CRC,0.1,0.01848
3851,K0CAAA16_spike_in__01_from_ZNC03S_label_CRC_replicate_1,CRC,10.0,0.04556
3852,K0CAAA16_spike_in__0005_from_ZNC03S_label_CRC_replicate_2,CRC,0.5,0.02747
3853,K0CAAA16_spike_in__001_from_pool_CRC_label_CRC_replicate_1,CRC,1.0,0.02571
3854,K0CAAA16_spike_in__01_from_ZNC03S_label_CRC_replicate_0,CRC,10.0,0.05391
3855,K0CAAA16_spike_in__001_from_ZNC19S_label_CRC_replicate_2,CRC,1.0,0.02639
3856,K0CAAA16_spike_in__0001_from_ZNC04S_label_CRC_replicate_0,CRC,0.1,0.01839
3857,K0CAAA16_spike_in__001_from_pool_CRC_label_CRC_replicate_2,CRC,1.0,0.02582
3858,K0CAAA16_spike_in__0005_from_ZNC03S_label_CRC_replicate_1,CRC,0.5,0.02827
3859,K0CAAA16_spike_in__001_from_ZNC19S_label_CRC_replicate_1,CRC,1.0,0.0273
3860,K0CAAA16_spike_in__0001_from_ZNC04S_label_CRC_replicate_1,CRC,0.1,0.01802
3861,K0CAAA16_spike_in__0005_from_ZNC03S_label_CRC_replicate_0,CRC,0.5,0.02766
3862,K0CAAA16_spike_in__01_from_ZNC03S_label_CRC_replicate_2,CRC,10.0,0.05
3863,K0CAAA16_spike_in__001_from_ZNC19S_label_CRC_replicate_0,CRC,1.0,0.02716
3864,K0CAAA16_spike_in__001_from_ZNC01S_label_CRC_replicate_2,CRC,1.0,0.01877
3865,K0CAAA16_spike_in__01_from_ZNC05S_label_CRC_replicate_1,CRC,10.0,0.03624
3866,K0CAAA16_spike_in__0005_from_ZNC05S_label_CRC_replicate_2,CRC,0.5,0.01906
3867,K0CAAA16_spike_in__01_from_ZNC05S_label_CRC_replicate_0,CRC,10.0,0.02627
3868,K0CAAA16_spike_in__001_from_ZNC01S_label_CRC_replicate_0,CRC,1.0,0.01865
3869,K0CAAA16_spike_in__0005_from_ZNC05S_label_CRC_replicate_1,CRC,0.5,0.01809
3870,K0CAAA16_spike_in__0005_from_ZNC05S_label_CRC_replicate_0,CRC,0.5,0.01865
3871,K0CAAA16_spike_in__001_from_ZNC01S_label_CRC_replicate_1,CRC,1.0,0.01831
3872,K0CAAA16_spike_in__01_from_ZNC05S_label_CRC_replicate_2,CRC,10.0,0.02706
3873,K0CAAA16_spike_in__001_from_ZNC05S_label_CRC_replicate_0,CRC,1.0,0.0194
3874,K0CAAA16_spike_in__0005_from_ZNC01S_label_CRC_replicate_1,CRC,0.5,0.01822
3875,K0CAAA16_spike_in__0005_from_ZNC01S_label_CRC_replicate_0,CRC,0.5,0.01873
3876,K0CAAA16_spike_in__01_from_pool_CRC_label_CRC_replicate_2,CRC,10.0,0.01157
3877,K0CAAA16_spike_in__001_from_ZNC05S_label_CRC_replicate_1,CRC,1.0,0.02576
3878,K0CAAA16_spike_in__01_from_ZNC01S_label_CRC_replicate_2,CRC,10.0,0.02152
3879,K0CAAA16_spike_in__01_from_pool_CRC_label_CRC_replicate_1,CRC,10.0,0.01272
3880,K0CAAA16_spike_in__001_from_ZNC05S_label_CRC_replicate_2,CRC,1.0,0.01971
3881,K0CAAA16_spike_in__01_from_ZNC01S_label_CRC_replicate_1,CRC,10.0,0.02799
3882,K0CAAA16_spike_in__0005_from_ZNC01S_label_CRC_replicate_2,CRC,0.5,0.01847
3883,K0CAAA16_spike_in__01_from_pool_CRC_label_CRC_replicate_0,CRC,10.0,0.01115
3884,K0CAAA16_spike_in__01_from_ZNC01S_label_CRC_replicate_0,CRC,10.0,0.01657
3885,K0CAAA16_spike_in__005_from_ZNC03S_label_CRC_replicate_0,CRC,5.0,0.04136
3886,K0CAAA16_spike_in__0001_from_pool_CRC_label_CRC_replicate_1,CRC,0.1,0.01812
3887,K0CAAA16_spike_in__001_from_ZNC04S_label_CRC_replicate_1,CRC,1.0,0.01266
3888,K0CAAA16_spike_in__0001_from_ZNC19S_label_CRC_replicate_0,CRC,0.1,0.01844
3889,K0CAAA16_spike_in__0001_from_pool_CRC_label_CRC_replicate_0,CRC,0.1,0.01819
3890,K0CAAA16_spike_in__005_from_ZNC03S_label_CRC_replicate_1,CRC,5.0,0.03369
3891,K0CAAA16_spike_in__001_from_ZNC04S_label_CRC_replicate_0,CRC,1.0,0.01276
3892,K0CAAA16_spike_in__0001_from_ZNC19S_label_CRC_replicate_1,CRC,0.1,0.01819
3893,K0CAAA16_spike_in__005_from_ZNC03S_label_CRC_replicate_2,CRC,5.0,0.03939
3894,K0CAAA16_spike_in__0001_from_ZNC19S_label_CRC_replicate_2,CRC,0.1,0.01844
3895,K0CAAA16_spike_in__001_from_ZNC04S_label_CRC_replicate_2,CRC,1.0,0.01284
3896,K0CAAA16_spike_in__0001_from_pool_CRC_label_CRC_replicate_2,CRC,0.1,0.01818
